date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note,fireCount
2023-12-20,Punjab,Bathinda,1.0,PM2.5,77.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-20,Punjab,Jalandhar,1.0,PM2.5,209.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-20,Punjab,Ludhiana,1.0,PM2.5,237.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-20,Punjab,Patiala,1.0,PM10,123.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-20,Punjab,Rupnagar,1.0,PM2.5,253.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-21,Punjab,Amritsar,1.0,PM2.5,278.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-21,Punjab,Bathinda,1.0,PM2.5,107.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-21,Punjab,Jalandhar,1.0,PM2.5,167.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-21,Punjab,Ludhiana,1.0,PM2.5,298.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-21,Punjab,Patiala,1.0,PM2.5,234.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-21,Punjab,Rupnagar,1.0,PM2.5,311.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-22,Punjab,Amritsar,1.0,PM2.5,231.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-22,Punjab,Bathinda,1.0,PM2.5,173.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-22,Punjab,Jalandhar,1.0,PM2.5,296.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-22,Punjab,Ludhiana,1.0,PM2.5,251.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-22,Punjab,Patiala,1.0,PM2.5,185.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-22,Punjab,Rupnagar,1.0,PM2.5,325.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-23,Punjab,Amritsar,1.0,PM2.5,164.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-23,Punjab,Bathinda,1.0,PM2.5,208.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-23,Punjab,Jalandhar,1.0,PM10,150.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-23,Punjab,Ludhiana,1.0,PM2.5,275.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-23,Punjab,Patiala,1.0,PM2.5,198.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-23,Punjab,Rupnagar,1.0,PM2.5,306.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-24,Punjab,Amritsar,1.0,PM2.5,199.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-24,Punjab,Bathinda,1.0,PM2.5,144.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-24,Punjab,Jalandhar,1.0,PM2.5,240.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-24,Punjab,Ludhiana,1.0,PM2.5,278.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-24,Punjab,Patiala,1.0,PM2.5,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-24,Punjab,Rupnagar,1.0,PM2.5,264.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-25,Punjab,Amritsar,1.0,PM2.5,160.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-25,Punjab,Bathinda,1.0,PM10,96.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-25,Punjab,Jalandhar,1.0,PM2.5,235.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-25,Punjab,Ludhiana,1.0,PM2.5,174.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-25,Punjab,Patiala,1.0,PM10,106.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-25,Punjab,Rupnagar,1.0,PM2.5,215.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-26,Punjab,Amritsar,1.0,PM2.5,140.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-26,Punjab,Bathinda,1.0,PM2.5,118.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-26,Punjab,Jalandhar,1.0,PM2.5,161.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-26,Punjab,Ludhiana,1.0,PM2.5,200.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-26,Punjab,Patiala,1.0,PM2.5,138.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-26,Punjab,Rupnagar,1.0,PM2.5,161.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-27,Punjab,Amritsar,1.0,PM2.5,117.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-27,Punjab,Bathinda,1.0,PM2.5,61.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-27,Punjab,Jalandhar,1.0,PM10,134.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-27,Punjab,Ludhiana,1.0,PM10,178.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-27,Punjab,Patiala,1.0,PM2.5,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-27,Punjab,Rupnagar,1.0,PM2.5,213.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-28,Punjab,Amritsar,1.0,PM10,94.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-28,Punjab,Bathinda,1.0,PM10,86.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-28,Punjab,Jalandhar,1.0,PM2.5,77.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-28,Punjab,Ludhiana,1.0,PM10,110.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-28,Punjab,Patiala,1.0,PM2.5,119.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-28,Punjab,Rupnagar,1.0,PM2.5,105.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-29,Punjab,Amritsar,1.0,PM2.5,116.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-29,Punjab,Bathinda,1.0,PM2.5,124.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-29,Punjab,Jalandhar,1.0,PM2.5,219.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-29,Punjab,Ludhiana,1.0,PM2.5,298.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-29,Punjab,Patiala,1.0,PM2.5,128.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-29,Punjab,Rupnagar,1.0,PM10,83.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-30,Punjab,Amritsar,1.0,PM2.5,118.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-30,Punjab,Bathinda,1.0,PM2.5,166.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-30,Punjab,Jalandhar,1.0,PM2.5,156.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-30,Punjab,Ludhiana,1.0,PM10,106.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-30,Punjab,Patiala,1.0,PM2.5,90.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-30,Punjab,Rupnagar,1.0,PM2.5,104.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-31,Punjab,Amritsar,1.0,PM2.5,131.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-31,Punjab,Bathinda,1.0,PM2.5,234.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-31,Punjab,Jalandhar,1.0,PM10,106.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-31,Punjab,Ludhiana,1.0,PM2.5,122.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-31,Punjab,Patiala,1.0,PM10,63.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2023-12-31,Punjab,Rupnagar,1.0,PM2.5,94.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-01,Punjab,Amritsar,1.0,PM2.5,186.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-01,Punjab,Bathinda,1.0,PM2.5,172.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-01,Punjab,Jalandhar,1.0,PM2.5,93.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-01,Punjab,Ludhiana,1.0,PM10,99.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-01,Punjab,Patiala,1.0,PM2.5,102.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-01,Punjab,Rupnagar,1.0,PM2.5,217.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-02,Punjab,Amritsar,1.0,PM2.5,138.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-02,Punjab,Bathinda,1.0,PM2.5,117.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-02,Punjab,Jalandhar,1.0,PM10,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-02,Punjab,Ludhiana,1.0,PM10,107.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-02,Punjab,Patiala,1.0,PM10,68.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-02,Punjab,Rupnagar,1.0,PM2.5,125.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-03,Punjab,Amritsar,1.0,PM2.5,142.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-03,Punjab,Bathinda,1.0,PM10,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-03,Punjab,Jalandhar,1.0,PM2.5,142.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-03,Punjab,Ludhiana,1.0,PM2.5,187.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-03,Punjab,Patiala,1.0,PM2.5,131.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-03,Punjab,Rupnagar,1.0,PM2.5,257.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-04,Punjab,Amritsar,1.0,PM10,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-04,Punjab,Bathinda,1.0,PM2.5,109.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-04,Punjab,Jalandhar,1.0,PM2.5,93.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-04,Punjab,Ludhiana,1.0,PM2.5,122.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-04,Punjab,Rupnagar,1.0,PM2.5,137.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-05,Punjab,Amritsar,1.0,PM10,136.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-05,Punjab,Bathinda,1.0,PM2.5,146.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-05,Punjab,Jalandhar,1.0,PM2.5,96.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-05,Punjab,Ludhiana,1.0,PM10,91.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-05,Punjab,Patiala,1.0,PM2.5,103.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-05,Punjab,Rupnagar,1.0,PM2.5,106.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-06,Punjab,Amritsar,1.0,PM10,124.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-06,Punjab,Bathinda,1.0,PM10,88.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-06,Punjab,Jalandhar,1.0,PM2.5,146.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-06,Punjab,Ludhiana,1.0,PM10,115.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-06,Punjab,Patiala,1.0,PM2.5,138.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-06,Punjab,Rupnagar,1.0,CO,88.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-07,Punjab,Amritsar,1.0,PM10,116.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-07,Punjab,Bathinda,1.0,PM2.5,86.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-07,Punjab,Jalandhar,1.0,PM10,76.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-07,Punjab,Ludhiana,1.0,PM2.5,104.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-07,Punjab,Patiala,1.0,PM10,86.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-07,Punjab,Rupnagar,1.0,PM2.5,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-08,Punjab,Amritsar,1.0,PM10,134.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-08,Punjab,Bathinda,1.0,PM2.5,92.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-08,Punjab,Jalandhar,1.0,PM2.5,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-08,Punjab,Ludhiana,1.0,PM2.5,140.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-08,Punjab,Patiala,1.0,PM10,84.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-08,Punjab,Rupnagar,1.0,PM2.5,151.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-09,Punjab,Amritsar,1.0,PM2.5,180.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-09,Punjab,Bathinda,1.0,PM10,88.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-09,Punjab,Jalandhar,1.0,PM2.5,159.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-09,Punjab,Ludhiana,1.0,PM2.5,179.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-09,Punjab,Patiala,1.0,PM10,82.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-09,Punjab,Rupnagar,1.0,PM2.5,130.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-10,Punjab,Amritsar,1.0,PM10,134.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-10,Punjab,Bathinda,1.0,PM2.5,142.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-10,Punjab,Jalandhar,1.0,PM10,94.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-10,Punjab,Ludhiana,1.0,PM2.5,100.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-10,Punjab,Patiala,1.0,PM2.5,127.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-10,Punjab,Rupnagar,1.0,PM2.5,112.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-11,Punjab,Amritsar,1.0,PM10,133.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-11,Punjab,Bathinda,1.0,PM2.5,99.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-11,Punjab,Jalandhar,1.0,PM2.5,160.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-11,Punjab,Ludhiana,1.0,PM2.5,244.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-11,Punjab,Patiala,1.0,PM2.5,205.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-11,Punjab,Rupnagar,1.0,PM2.5,140.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-12,Punjab,Amritsar,1.0,PM2.5,144.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-12,Punjab,Bathinda,1.0,PM2.5,90.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-12,Punjab,Jalandhar,1.0,PM2.5,108.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-12,Punjab,Ludhiana,1.0,PM2.5,182.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-12,Punjab,Patiala,1.0,PM2.5,158.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-12,Punjab,Rupnagar,1.0,PM2.5,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-13,Punjab,Amritsar,1.0,PM2.5,193.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-13,Punjab,Bathinda,1.0,PM2.5,97.0,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-13,Punjab,Jalandhar,1.0,PM2.5,109.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-13,Punjab,Ludhiana,1.0,PM10,328.0,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-13,Punjab,Patiala,1.0,PM2.5,243.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-13,Punjab,Rupnagar,1.0,PM2.5,274.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-14,Punjab,Amritsar,1.0,PM2.5,206.0,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-14,Punjab,Jalandhar,1.0,PM2.5,153.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-14,Punjab,Ludhiana,1.0,PM2.5,183.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-14,Punjab,Patiala,1.0,PM2.5,169.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-14,Punjab,Rupnagar,1.0,PM2.5,187.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-15,Punjab,Amritsar,1.0,PM2.5,161.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
2024-01-15,Punjab,Jalandhar,1.0,PM2.5,148.0,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",,0.0
