date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_max,surface_pressure_mean,area
2022-07-21,26.1,29.9,23.8,90,14.2,14.3,973.2,Patiala
2022-07-22,27.3,31.9,24.4,88,1.6,14.5,974.7,Patiala
2022-07-23,28.6,32.5,25.5,81,0.5,19.9,973.9,Patiala
2022-07-24,29.5,33.4,26.7,77,0.8,16.6,973.5,Patiala
2022-07-25,29.1,32.5,26.9,76,0.2,20.4,975.6,Patiala
2022-07-26,28.4,31.9,26.6,79,3.4,14.0,976.6,Patiala
2022-07-27,28.5,32.0,26.0,80,2.5,15.1,976.0,Patiala
2022-07-28,27.5,31.3,25.6,86,7.5,16.2,976.7,Patiala
2022-07-29,26.0,29.5,24.4,93,15.4,10.8,975.7,Patiala
2022-07-30,26.4,30.1,24.1,91,24.2,10.0,973.9,Patiala
2022-07-31,25.6,28.5,24.1,94,49.8,8.7,971.6,Patiala
2022-08-01,26.2,30.2,23.8,90,26.8,8.9,971.9,Patiala
2022-08-02,28.3,32.6,24.5,84,0.1,11.0,971.4,Patiala
2022-08-03,28.9,32.4,25.3,84,0.7,11.3,972.9,Patiala
2022-08-04,27.4,30.6,25.1,88,9.0,16.6,974.1,Patiala
2022-08-05,27.5,31.2,25.5,89,1.4,15.8,972.8,Patiala
2022-08-06,28.2,31.7,24.9,88,1.7,6.6,970.6,Patiala
2022-08-07,27.4,30.5,25.0,89,21.5,13.5,970.7,Patiala
2022-08-08,29.2,33.3,25.1,81,0.0,8.6,970.7,Patiala
2022-08-09,29.9,33.5,26.5,81,0.1,8.0,970.7,Patiala
2022-08-10,30.1,34.4,26.2,80,0.0,11.3,968.8,Patiala
2022-08-11,27.1,28.5,26.2,84,6.1,18.1,971.9,Patiala
2022-08-12,29.3,33.1,25.1,74,0.0,11.4,971.3,Patiala
2022-08-13,29.5,33.4,26.3,79,0.0,10.3,970.8,Patiala
2022-08-14,28.2,32.7,25.4,86,13.1,12.5,972.9,Patiala
2022-08-15,27.6,30.0,25.3,81,0.0,11.8,975.0,Patiala
2022-08-16,28.4,31.8,25.7,75,3.5,16.3,973.8,Patiala
2022-08-17,28.0,31.6,24.5,80,0.3,24.4,973.9,Patiala
2022-08-18,28.6,32.4,25.3,81,0.7,9.3,972.8,Patiala
2022-08-19,28.4,31.6,26.0,83,0.5,12.6,972.6,Patiala
2022-08-20,27.9,30.4,25.6,84,0.5,6.2,974.0,Patiala
2022-08-21,28.6,32.2,25.5,81,1.3,12.6,972.4,Patiala
2022-08-22,28.9,33.2,25.4,81,0.0,8.9,970.8,Patiala
2022-08-23,29.7,33.4,26.2,78,0.0,17.9,972.8,Patiala
2022-08-24,28.0,31.5,25.9,82,1.4,21.1,976.2,Patiala
2022-08-25,28.4,31.7,25.0,80,0.2,8.5,975.6,Patiala
2022-08-26,28.9,32.6,25.5,78,1.3,11.9,974.7,Patiala
2022-08-27,28.8,32.7,25.9,76,0.4,17.6,973.7,Patiala
2022-08-28,28.8,33.0,25.9,77,0.9,14.7,974.0,Patiala
2022-08-29,27.6,32.3,25.6,84,12.9,13.5,977.9,Patiala
2022-08-30,28.6,33.5,24.7,80,0.1,12.8,978.7,Patiala
2022-08-31,29.2,33.9,25.3,78,0.3,13.6,975.9,Patiala
2022-09-01,29.6,34.2,25.4,75,0.0,13.9,975.8,Patiala
2022-09-02,29.2,33.3,25.3,76,0.9,14.0,977.2,Patiala
2022-09-03,29.0,33.2,25.3,76,0.2,13.7,974.6,Patiala
2022-09-04,29.0,33.6,24.4,74,0.0,9.4,973.2,Patiala
2022-09-05,29.3,34.2,25.0,70,0.0,10.1,975.2,Patiala
2022-09-06,28.5,33.8,24.0,74,0.0,13.1,976.7,Patiala
2022-09-07,28.8,34.0,24.2,73,0.0,11.0,978.3,Patiala
2022-09-08,29.4,33.8,24.7,70,0.2,6.8,979.1,Patiala
2022-09-09,29.7,34.3,26.0,70,0.2,10.5,978.8,Patiala
2022-09-10,29.3,33.2,25.4,72,0.4,15.7,977.8,Patiala
2022-09-11,28.2,33.3,24.1,74,4.2,17.9,976.2,Patiala
2022-09-12,28.9,33.5,25.6,69,0.9,13.0,974.7,Patiala
2022-09-13,28.8,33.6,24.5,70,1.7,14.9,975.0,Patiala
2022-09-14,28.2,31.6,25.7,78,2.0,8.5,975.7,Patiala
2022-09-15,27.2,31.4,23.5,81,3.9,13.3,974.3,Patiala
2022-09-16,26.7,31.7,22.8,81,0.3,12.3,971.3,Patiala
2022-09-17,28.1,32.9,23.3,76,0.1,6.9,972.8,Patiala
2022-09-18,28.3,33.7,24.0,76,0.0,11.7,976.0,Patiala
2022-09-19,28.5,33.8,23.1,71,0.0,11.2,976.4,Patiala
2022-09-20,27.2,31.9,23.2,82,3.6,10.0,976.6,Patiala
2022-09-21,26.5,31.0,24.8,88,9.5,8.4,976.6,Patiala
2022-09-22,25.0,26.3,23.9,92,59.3,12.5,976.4,Patiala
2022-09-23,25.1,27.9,23.0,88,10.0,13.1,975.7,Patiala
2022-09-24,24.3,25.5,22.9,90,59.1,19.2,974.1,Patiala
2022-09-25,24.9,29.1,22.3,86,17.9,21.8,975.1,Patiala
2022-09-26,24.9,29.8,20.6,85,0.0,9.9,979.4,Patiala
2022-09-27,25.4,30.1,21.5,85,0.0,9.0,977.9,Patiala
2022-09-28,25.6,30.4,21.5,82,0.0,8.7,976.9,Patiala
2022-09-29,26.0,30.7,21.9,81,0.0,10.2,976.8,Patiala
2022-09-30,26.2,31.2,22.0,82,0.0,11.8,977.2,Patiala
2022-10-01,26.4,31.5,22.2,79,0.0,8.7,976.2,Patiala
